,date,init-from,size(byte),footprint(%),psnr,bpp,CR,mse,ssim,cmprss-class,cmprss-class-2
42,2021.01.12-234751,2020.12.14-174343,16483.0,19.62729221243153,36.71241530852159,2.0120849609375,3.975975247224413,0.0008539884584024549,0.9557242804407586,AGP+QATRLQ:AS:NNPCW,QATRLQ
43,2021.01.12-234812,2020.12.14-174343,16415.0,19.5463205525125,23.961836063490658,2.0037841796875,3.9924459335973195,0.01606485247612,0.6730734139260623,AGP+QATRLQ:AS:PCW,QATRLQ
44,2021.01.12-234834,2020.12.14-174343,16482.0,19.62610145272684,32.743895847248396,2.011962890625,3.976216478582696,0.0021350060123950247,0.8882575716797033,AGP+QATRLQ:AS:PCW,QATRLQ
45,2021.01.12-234857,2020.12.14-174343,16340.0,19.457013574660635,23.62020866253253,1.99462890625,4.0107711138310895,0.017379697412252426,0.6497912027605439,AGP+QATRLQ:AS:NNPCW,QATRLQ
46,2021.01.12-234918,2020.12.14-174343,16475.0,19.617766134794,32.39979189985494,2.0111083984375,3.977905918057663,0.0023075065109878787,0.8801169338319499,AGP+QATRLQ:AS:NNPCW,QATRLQ
47,2021.01.12-234939,2020.12.14-174343,16425.0,19.55822814955942,30.10311420885371,2.0050048828125,3.990015220700152,0.0039248475804924965,0.827908172016982,AGP+QATRLQ:S:PCW,QATRLQ
48,2021.01.12-235015,2020.12.14-174343,16450.0,19.587997142176707,31.18198175095836,2.008056640625,3.983951367781155,0.0030543655157089233,0.8684827190224739,AGP+QATRLQ:S:PCW,QATRLQ
49,2021.01.12-235053,2020.12.14-174343,16385.0,19.510597761371756,29.750592910292696,2.0001220703125,3.9997558742752517,0.004256295971572399,0.8146416408078022,AGP+QATRLQ:S:NNPCW,QATRLQ
50,2021.01.12-235128,2020.12.14-174343,16418.0,19.54989283162658,31.314314704405323,2.004150390625,3.9917164088195882,0.0029621035791933537,0.8714247532636149,AGP+QATRLQ:S:NNPCW,QATRLQ
51,2021.01.12-235204,2020.12.14-174343,16421.0,19.553465110740653,27.297613155822425,2.0045166015625,3.9909871505998415,0.007467144168913364,0.7424103370130938,AGP+QATRLQ:S:PCW,QATRLQ
52,2021.01.12-235241,2020.12.14-174343,16431.0,19.565372707787567,27.431497410494128,2.0057373046875,3.9885582131337105,0.007293420378118753,0.7427796265586344,AGP+QATRLQ:S:PCW,QATRLQ
53,2021.01.12-235318,2020.12.14-174343,16373.0,19.496308644915455,26.877139675827983,1.9986572265625,4.0026873511268555,0.008219598792493343,0.7328402470099789,AGP+QATRLQ:S:NNPCW,QATRLQ
54,2021.01.12-235354,2020.12.14-174343,16385.0,19.510597761371756,27.15799682479545,2.0001220703125,3.9997558742752517,0.007781950756907462,0.7219172614308293,AGP+QATRLQ:S:NNPCW,QATRLQ
55,2021.01.12-235430,2020.12.14-174343,16425.0,19.55822814955942,30.10311420885371,2.0050048828125,3.990015220700152,0.0039248475804924965,0.827908172016982,AGP+QATRLQ:AU:PCW,QATRLQ
56,2021.01.12-235507,2020.12.14-174343,16450.0,19.587997142176707,31.18198175095836,2.008056640625,3.983951367781155,0.0030543655157089233,0.8684827190224739,AGP+QATRLQ:AU:PCW,QATRLQ
57,2021.01.12-235544,2020.12.14-174343,16385.0,19.510597761371756,29.750592910292696,2.0001220703125,3.9997558742752517,0.004256295971572399,0.8146416408078022,AGP+QATRLQ:AU:NNPCW,QATRLQ
58,2021.01.12-235620,2020.12.14-174343,16418.0,19.54989283162658,31.314314704405323,2.004150390625,3.9917164088195882,0.0029621035791933537,0.8714247532636149,AGP+QATRLQ:AU:NNPCW,QATRLQ
59,2021.01.12-235656,2020.12.14-174343,16421.0,19.553465110740653,27.297613155822425,2.0045166015625,3.9909871505998415,0.007467144168913364,0.7424103370130938,AGP+QATRLQ:AU:PCW,QATRLQ
60,2021.01.12-235733,2020.12.14-174343,16431.0,19.565372707787567,27.431497410494128,2.0057373046875,3.9885582131337105,0.007293420378118753,0.7427796265586344,AGP+QATRLQ:AU:PCW,QATRLQ
61,2021.01.12-235810,2020.12.14-174343,16373.0,19.496308644915455,26.877139675827983,1.9986572265625,4.0026873511268555,0.008219598792493343,0.7328402470099789,AGP+QATRLQ:AU:NNPCW,QATRLQ
62,2021.01.12-235846,2020.12.14-174343,16385.0,19.510597761371756,27.15799682479545,2.0001220703125,3.9997558742752517,0.007781950756907462,0.7219172614308293,AGP+QATRLQ:AU:NNPCW,QATRLQ
63,2021.01.12-235922,2020.12.14-174343,16425.0,19.55822814955942,30.10311420885371,2.0050048828125,3.990015220700152,0.0039248475804924965,0.827908172016982,AGP+QATRLQ:AS:PCW,QATRLQ
64,2021.01.12-235959,2020.12.14-174343,16450.0,19.587997142176707,31.18198175095836,2.008056640625,3.983951367781155,0.0030543655157089233,0.8684827190224739,AGP+QATRLQ:AS:PCW,QATRLQ
65,2021.01.13-000037,2020.12.14-174343,16385.0,19.510597761371756,29.750592910292696,2.0001220703125,3.9997558742752517,0.004256295971572399,0.8146416408078022,AGP+QATRLQ:AS:NNPCW,QATRLQ
66,2021.01.13-000112,2020.12.14-174343,16418.0,19.54989283162658,31.314314704405323,2.004150390625,3.9917164088195882,0.0029621035791933537,0.8714247532636149,AGP+QATRLQ:AS:NNPCW,QATRLQ
67,2021.01.13-000148,2020.12.14-174343,16421.0,19.553465110740653,27.297613155822425,2.0045166015625,3.9909871505998415,0.007467144168913364,0.7424103370130938,AGP+QATRLQ:AS:PCW,QATRLQ
68,2021.01.13-000225,2020.12.14-174343,16431.0,19.565372707787567,27.431497410494128,2.0057373046875,3.9885582131337105,0.007293420378118753,0.7427796265586344,AGP+QATRLQ:AS:PCW,QATRLQ
69,2021.01.13-000302,2020.12.14-174343,16373.0,19.496308644915455,26.877139675827983,1.9986572265625,4.0026873511268555,0.008219598792493343,0.7328402470099789,AGP+QATRLQ:AS:NNPCW,QATRLQ
