,date,init-from,size(byte),footprint(%),psnr,bpp,CR,mse,ssim,cmprss-class,cmprss-class-2
56,1603672968-148557,-,176804.0,100.0,58.03900996527254,21.58251953125,0.17957738512703333,5.670083737641107e-06,0.9992597801307632,Baseline:hf=85:hl=6,BASELINE
57,1603672968-148557,-,206044.0,100.0,58.02372052253532,25.15185546875,0.1540933004600959,6.2443386923405325e-06,0.9993501387350292,Baseline:hf=85:hl=7,BASELINE
58,1603672968-148557,-,206044.0,100.0,60.719913879893284,25.15185546875,0.1540933004600959,3.222744908271125e-06,0.9995194157389956,Baseline:hf=85:hl=7,BASELINE
59,1603672968-148557,-,206044.0,100.0,56.10698637819574,25.15185546875,0.1540933004600959,1.148206865764223e-05,0.9993093215973214,Baseline:hf=85:hl=7,BASELINE
60,1603672968-148557,-,235284.0,100.0,52.498010565192956,28.72119140625,0.13494330256201018,1.9189050362911075e-05,0.9986195350789348,Baseline:hf=85:hl=8,BASELINE
61,1603672968-148557,-,235284.0,100.0,55.240063026719206,28.72119140625,0.13494330256201018,1.4363231457537037e-05,0.9992753376371084,Baseline:hf=85:hl=8,BASELINE
62,1603672968-148557,-,235284.0,100.0,54.05646506429572,28.72119140625,0.13494330256201018,1.560606324346736e-05,0.9992486476742428,Baseline:hf=85:hl=8,BASELINE
63,1603672968-148557,-,264524.0,100.0,59.40434454126361,32.29052734375,0.12002691627224753,4.830967554880772e-06,0.9995290254682246,Baseline:hf=85:hl=9,BASELINE
64,1603672968-148557,-,264524.0,100.0,53.56609452437066,32.29052734375,0.12002691627224753,2.3679698642808944e-05,0.9991417826531797,Baseline:hf=85:hl=9,BASELINE
65,1603672968-148557,-,264524.0,100.0,59.785924170653146,32.29052734375,0.12002691627224753,5.159151442057919e-06,0.9995418745994208,Baseline:hf=85:hl=9,BASELINE
66,1603731938-952001,-,293764.0,100.0,63.66250726243146,35.85986328125,0.10807995533829877,1.7746618823366589e-06,0.999675338102884,Baseline:hf=85:hl=10,BASELINE
67,1603731938-952001,-,293764.0,100.0,60.76322745481685,35.85986328125,0.10807995533829877,3.253482873333269e-06,0.9995897554608004,Baseline:hf=85:hl=10,BASELINE
68,1603731938-952001,-,293764.0,100.0,57.34035048177567,35.85986328125,0.10807995533829877,6.757268693036167e-06,0.998884968761114,Baseline:hf=85:hl=10,BASELINE
69,1603731938-952001,-,323004.0,100.0,65.72223958883741,39.42919921875,0.09829599633441073,9.706207038107095e-07,0.9998168502357256,Baseline:hf=85:hl=11,BASELINE
70,1603731938-952001,-,323004.0,100.0,58.14956368683667,39.42919921875,0.09829599633441073,5.907887498324271e-06,0.9988735106750322,Baseline:hf=85:hl=11,BASELINE
71,1603731938-952001,-,323004.0,100.0,61.4562190498471,39.42919921875,0.09829599633441073,2.71087583314511e-06,0.9994904747580016,Baseline:hf=85:hl=11,BASELINE
72,1603731938-952001,-,352244.0,100.0,55.146051434406154,42.99853515625,0.09013638273469526,1.1469953278719913e-05,0.9981206155321612,Baseline:hf=85:hl=12,BASELINE
73,1603731938-952001,-,352244.0,100.0,50.46364920594159,42.99853515625,0.09013638273469526,3.678917710203677e-05,0.995522949867546,Baseline:hf=85:hl=12,BASELINE
74,1603731938-952001,-,352244.0,100.0,64.2856817665256,42.99853515625,0.09013638273469526,1.6675135157129264e-06,0.9997024090902245,Baseline:hf=85:hl=12,BASELINE
75,1603731938-952001,-,381484.0,100.0,54.47322809479759,46.56787109375,0.08322760587600005,1.7759484762791544e-05,0.9981001825906628,Baseline:hf=85:hl=13,BASELINE
76,1603731938-952001,-,381484.0,100.0,58.19213709236187,46.56787109375,0.08322760587600005,5.831435373693239e-06,0.9989066079018186,Baseline:hf=85:hl=13,BASELINE
77,1603731938-952001,-,381484.0,100.0,39.305184216881706,46.56787109375,0.08322760587600005,0.0004519177600741387,0.9591495411944124,Baseline:hf=85:hl=13,BASELINE
78,1603774067-025589,-,50948.0,100.0,43.93885338373317,6.21923828125,0.6231844233335949,0.0001618671522010118,0.987411505470586,Baseline:hf=64:hl=3,BASELINE
79,1603774067-025589,-,50948.0,100.0,44.01782329646775,6.21923828125,0.6231844233335949,0.0001590513275004923,0.9877178092455308,Baseline:hf=64:hl=3,BASELINE
80,1603774067-025589,-,50948.0,100.0,43.645672218939225,6.21923828125,0.6231844233335949,0.00017448345897719264,0.9865656621685072,Baseline:hf=64:hl=3,BASELINE
