,mse,psnr,ssim,quality,size_byte,bpp,width,heigth,CR,image_name,cmprss-class,cmprss-class-2,cmprss-class-3,prune_techs,prune_rate,quant_tech,nbits,msr,height
20,,36.48045660956416,0.9646365678826612,40,5739.0,0.7005615234375,256,,5.532322704303886,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:40.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,14.622940063476562,256
21,,36.66227767814824,0.9658701566201835,41,5856.0,0.71484375,256,,5.421789617486339,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:41.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,14.02337646484375,256
22,,36.72273456705893,0.9663925888614385,42,5897.0,0.7198486328125,256,,5.384093606918772,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:42.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,13.829513549804688,256
23,,36.83892823367283,0.9669243771769712,43,5948.0,0.72607421875,256,,5.337928715534633,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:43.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,13.46441650390625,256
24,,36.964375995634946,0.9675635570494495,44,6054.0,0.739013671875,256,,5.244466468450611,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:44.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,13.0810546875,256
25,,37.03950176130328,0.9680011412622659,45,6115.0,0.7464599609375,256,,5.192150449713819,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:45.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,12.856719970703125,256
26,,37.192481146239714,0.9690627885381611,46,6197.0,0.7564697265625,256,,5.12344682911086,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:46.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,12.411727905273438,256
27,,37.28420315071057,0.9694472065085818,47,6225.0,0.7598876953125,256,,5.100401606425703,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:47.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,12.15234375,256
28,,37.353156938553695,0.969826563598731,48,6322.0,0.771728515625,256,,5.022144890857324,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:48.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,11.960922241210938,256
29,,37.50473591364252,0.9706572974547898,49,6426.0,0.784423828125,256,,4.940865234982882,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:49.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,11.5506591796875,256
30,,37.54610221720667,0.9708119702801449,50,6439.0,0.7860107421875,256,,4.930889889734431,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:50.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,11.441162109375,256
31,,37.592986380234194,0.9708716804710238,51,6455.0,0.7879638671875,256,,4.918667699457784,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:51.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,11.318313598632812,256
32,,37.74270760825781,0.9717278200071566,52,6578.0,0.802978515625,256,,4.826695044086349,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:52.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,10.934768676757812,256
33,,37.82194341551167,0.9723920784599859,53,6658.0,0.812744140625,256,,4.768699309101833,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:53.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,10.737075805664062,256
34,,37.91481654991216,0.9727034210667969,54,6688.0,0.81640625,256,,4.747308612440191,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:54.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,10.509902954101562,256
35,,38.0083338732749,0.9732647579195932,55,6747.0,0.8236083984375,256,,4.705795168222914,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:55.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,10.2860107421875,256
36,,38.12651155874074,0.9736326077075035,56,6820.0,0.83251953125,256,,4.655425219941349,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:56.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,10.0098876953125,256
37,,38.22661612285674,0.9739713934423191,57,6923.0,0.8450927734375,256,,4.586162068467427,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:57.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,9.78179931640625,256
38,,38.3310946532659,0.9744806863115787,58,7059.0,0.8616943359375,256,,4.497804221561128,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:58.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,9.549285888671875,256
39,,38.41577277741002,0.9749234623798664,59,7116.0,0.86865234375,256,,4.461776278808319,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:59.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,9.364898681640625,256
40,,38.52245863686023,0.9753322220712224,60,7181.0,0.8765869140625,256,,4.42138977858237,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:60.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,9.137649536132812,256
41,,38.66845725568852,0.976010014511555,61,7298.0,0.890869140625,256,,4.350506988215949,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:61.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,8.8355712890625,256
42,,38.78367438948362,0.9764859004686942,62,7373.0,0.9000244140625,256,,4.306252543062525,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:62.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,8.604248046875,256
43,,38.895072458779445,0.9770878688233556,63,7495.0,0.9149169921875,256,,4.236157438292195,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:63.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,8.3863525390625,256
44,,38.9995171113065,0.9775688740130524,64,7554.0,0.922119140625,256,,4.203071220545406,"{'input_image': None, 'output_dir': './out/datasets/script_tool', 'image_name': 'cameramen', 'timestamp': 1614419893.2556033, 'out_dir_ts': './out/datasets/script_tool/cameramen/out_1614419893.2556033', 'logs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/logs', 'images_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/images', 'configs_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/configs', 'csv_dir': './out/datasets/script_tool/cameramen/out_1614419893.2556033/out_csv', 'images_list': ['./out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_512h_512w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/cameramen_256h_256w.png', './out/datasets/script_tool/cameramen/out_1614419893.2556033/images/hist_cameramen_256h_256w.png'], 'script_stats': {'no_images': 4}}",Jpeg:64.00,Jpeg,Jpeg,Jpeg,,Jpeg,32,8.18707275390625,256
